"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Multiple Cause of death"	"Multiple Cause of death Code"	Deaths	Population	Crude Rate
	"Tennessee"	"47"	"2022 "	"2022"	"35-44 years"	"35-44"	"Cocaine"	"T40.5"	190	892438	21.3
	"Tennessee"	"47"	"2022 "	"2022"	"35-44 years"	"35-44"	"Benzodiazepines"	"T42.4"	128	892438	14.3
	"Tennessee"	"47"	"2022 "	"2022"	"35-44 years"	"35-44"	"Other antiepileptic and sedative-hypnotic drugs"	"T42.6"	33	892438	3.7
	"Tennessee"	"47"	"2022 "	"2022"	"35-44 years"	"35-44"	"Antiepileptic and sedative-hypnotic drugs, unspecified"	"T42.7"	43	892438	4.8
	"Tennessee"	"47"	"2022 "	"2022"	"35-44 years"	"35-44"	"Other and unspecified antidepressants"	"T43.2"	24	892438	2.7
	"Tennessee"	"47"	"2022 "	"2022"	"35-44 years"	"35-44"	"Phenothiazine antipsychotics and neuroleptics"	"T43.3"	15	892438	Unreliable
	"Tennessee"	"47"	"2022 "	"2022"	"35-44 years"	"35-44"	"Other and unspecified antipsychotics and neuroleptics"	"T43.5"	18	892438	Unreliable
	"Tennessee"	"47"	"2022 "	"2022"	"35-44 years"	"35-44"	"Psychostimulants with abuse potential"	"T43.6"	537	892438	60.2
	"Tennessee"	"47"	"2022 "	"2022"	"35-44 years"	"35-44"	"Antiallergic and antiemetic drugs"	"T45.0"	37	892438	4.1
	"Tennessee"	"47"	"2022 "	"2022"	"35-44 years"	"35-44"	"Skeletal muscle relaxants [neuromuscular blocking agents]"	"T48.1"	11	892438	Unreliable
	"Tennessee"	"47"	"2022 "	"2022"	"35-44 years"	"35-44"	"Other and unspecified drugs, medicaments and biological substances"	"T50.9"	501	892438	56.1
	"Tennessee"	"47"	"2022 "	"2022"	"35-44 years"	"35-44"	"Ethanol"	"T51.0"	125	892438	14.0
	"Tennessee"	"47"	"2022 "	"2022"	"35-44 years"	"35-44"	"Alcohol, unspecified"	"T51.9"	38	892438	4.3
	"Tennessee"	"47"	"2022 "	"2022"	"35-44 years"	"35-44"	"Other specified gases, fumes and vapours"	"T59.8"	13	892438	Unreliable
	"Tennessee"	"47"	"2022 "	"2022"	"35-44 years"	"35-44"	"Asphyxiation"	"T71"	70	892438	7.8
	"Tennessee"	"47"	"2022 "	"2022"	"35-44 years"	"35-44"	"Drowning and nonfatal submersion"	"T75.1"	28	892438	3.1
	"Tennessee"	"47"	"2022 "	"2022"	"45-54 years"	"45-54"	"Open wound of head, part unspecified"	"S01.9"	99	872524	11.3
	"Tennessee"	"47"	"2022 "	"2022"	"45-54 years"	"45-54"	"Intracranial injury, unspecified"	"S06.9"	10	872524	Unreliable
	"Tennessee"	"47"	"2022 "	"2022"	"45-54 years"	"45-54"	"Unspecified injury of head"	"S09.9"	48	872524	5.5
	"Tennessee"	"47"	"2022 "	"2022"	"45-54 years"	"45-54"	"Open wound of thorax, part unspecified"	"S21.9"	26	872524	3.0
	"Tennessee"	"47"	"2022 "	"2022"	"45-54 years"	"45-54"	"Multiple open wounds, unspecified"	"T01.9"	20	872524	2.3
	"Tennessee"	"47"	"2022 "	"2022"	"45-54 years"	"45-54"	"Unspecified multiple injuries"	"T07"	92	872524	10.5
	"Tennessee"	"47"	"2022 "	"2022"	"45-54 years"	"45-54"	"Open wound of trunk, level unspecified"	"T09.1"	11	872524	Unreliable
	"Tennessee"	"47"	"2022 "	"2022"	"45-54 years"	"45-54"	"Unspecified injury of trunk, level unspecified"	"T09.9"	12	872524	Unreliable
	"Tennessee"	"47"	"2022 "	"2022"	"45-54 years"	"45-54"	"Open wound of unspecified body region"	"T14.1"	162	872524	18.6
	"Tennessee"	"47"	"2022 "	"2022"	"45-54 years"	"45-54"	"Injury, unspecified"	"T14.9"	60	872524	6.9
	"Tennessee"	"47"	"2022 "	"2022"	"45-54 years"	"45-54"	"Foreign body in respiratory tract, part unspecified"	"T17.9"	26	872524	3.0
	"Tennessee"	"47"	"2022 "	"2022"	"45-54 years"	"45-54"	"Burn of unspecified body region, unspecified degree"	"T30.0"	11	872524	Unreliable
	"Tennessee"	"47"	"2022 "	"2022"	"45-54 years"	"45-54"	"Heroin"	"T40.1"	31	872524	3.6
	"Tennessee"	"47"	"2022 "	"2022"	"45-54 years"	"45-54"	"Other opioids"	"T40.2"	100	872524	11.5
	"Tennessee"	"47"	"2022 "	"2022"	"45-54 years"	"45-54"	"Methadone"	"T40.3"	18	872524	Unreliable
	"Tennessee"	"47"	"2022 "	"2022"	"45-54 years"	"45-54"	"Other synthetic narcotics"	"T40.4"	602	872524	69.0
	"Tennessee"	"47"	"2022 "	"2022"	"45-54 years"	"45-54"	"Cocaine"	"T40.5"	181	872524	20.7
	"Tennessee"	"47"	"2022 "	"2022"	"45-54 years"	"45-54"	"Benzodiazepines"	"T42.4"	95	872524	10.9
	"Tennessee"	"47"	"2022 "	"2022"	"45-54 years"	"45-54"	"Other antiepileptic and sedative-hypnotic drugs"	"T42.6"	38	872524	4.4
	"Tennessee"	"47"	"2022 "	"2022"	"45-54 years"	"45-54"	"Antiepileptic and sedative-hypnotic drugs, unspecified"	"T42.7"	29	872524	3.3
	"Tennessee"	"47"	"2022 "	"2022"	"45-54 years"	"45-54"	"Tricyclic and tetracyclic antidepressants"	"T43.0"	12	872524	Unreliable
	"Tennessee"	"47"	"2022 "	"2022"	"45-54 years"	"45-54"	"Other and unspecified antidepressants"	"T43.2"	23	872524	2.6
	"Tennessee"	"47"	"2022 "	"2022"	"45-54 years"	"45-54"	"Phenothiazine antipsychotics and neuroleptics"	"T43.3"	12	872524	Unreliable
	"Tennessee"	"47"	"2022 "	"2022"	"45-54 years"	"45-54"	"Other and unspecified antipsychotics and neuroleptics"	"T43.5"	12	872524	Unreliable
	"Tennessee"	"47"	"2022 "	"2022"	"45-54 years"	"45-54"	"Psychostimulants with abuse potential"	"T43.6"	396	872524	45.4
	"Tennessee"	"47"	"2022 "	"2022"	"45-54 years"	"45-54"	"Antiallergic and antiemetic drugs"	"T45.0"	27	872524	3.1
	"Tennessee"	"47"	"2022 "	"2022"	"45-54 years"	"45-54"	"Skeletal muscle relaxants [neuromuscular blocking agents]"	"T48.1"	11	872524	Unreliable
	"Tennessee"	"47"	"2022 "	"2022"	"45-54 years"	"45-54"	"Other and unspecified drugs, medicaments and biological substances"	"T50.9"	410	872524	47.0
	"Tennessee"	"47"	"2022 "	"2022"	"45-54 years"	"45-54"	"Ethanol"	"T51.0"	78	872524	8.9
	"Tennessee"	"47"	"2022 "	"2022"	"45-54 years"	"45-54"	"Alcohol, unspecified"	"T51.9"	17	872524	Unreliable
	"Tennessee"	"47"	"2022 "	"2022"	"45-54 years"	"45-54"	"Hypothermia"	"T68"	11	872524	Unreliable
	"Tennessee"	"47"	"2022 "	"2022"	"45-54 years"	"45-54"	"Asphyxiation"	"T71"	51	872524	5.8
	"Tennessee"	"47"	"2022 "	"2022"	"45-54 years"	"45-54"	"Drowning and nonfatal submersion"	"T75.1"	19	872524	Unreliable
	"Tennessee"	"47"	"2022 "	"2022"	"55-64 years"	"55-64"	"Open wound of lip and oral cavity"	"S01.5"	10	906548	Unreliable
	"Tennessee"	"47"	"2022 "	"2022"	"55-64 years"	"55-64"	"Open wound of head, part unspecified"	"S01.9"	135	906548	14.9
	"Tennessee"	"47"	"2022 "	"2022"	"55-64 years"	"55-64"	"Traumatic subdural haemorrhage"	"S06.5"	14	906548	Unreliable
	"Tennessee"	"47"	"2022 "	"2022"	"55-64 years"	"55-64"	"Intracranial injury, unspecified"	"S06.9"	17	906548	Unreliable
	"Tennessee"	"47"	"2022 "	"2022"	"55-64 years"	"55-64"	"Unspecified injury of head"	"S09.9"	61	906548	6.7
	"Tennessee"	"47"	"2022 "	"2022"	"55-64 years"	"55-64"	"Open wound of thorax, part unspecified"	"S21.9"	33	906548	3.6
	"Tennessee"	"47"	"2022 "	"2022"	"55-64 years"	"55-64"	"Unspecified injury of thorax"	"S29.9"	14	906548	Unreliable
	"Tennessee"	"47"	"2022 "	"2022"	"55-64 years"	"55-64"	"Multiple open wounds, unspecified"	"T01.9"	13	906548	Unreliable
	"Tennessee"	"47"	"2022 "	"2022"	"55-64 years"	"55-64"	"Unspecified multiple injuries"	"T07"	116	906548	12.8
	"Tennessee"	"47"	"2022 "	"2022"	"55-64 years"	"55-64"	"Unspecified injury of trunk, level unspecified"	"T09.9"	22	906548	2.4
	"Tennessee"	"47"	"2022 "	"2022"	"55-64 years"	"55-64"	"Open wound of unspecified body region"	"T14.1"	159	906548	17.5
	"Tennessee"	"47"	"2022 "	"2022"	"55-64 years"	"55-64"	"Injury, unspecified"	"T14.9"	78	906548	8.6
	"Tennessee"	"47"	"2022 "	"2022"	"55-64 years"	"55-64"	"Foreign body in respiratory tract, part unspecified"	"T17.9"	78	906548	8.6
	"Tennessee"	"47"	"2022 "	"2022"	"55-64 years"	"55-64"	"Burn of unspecified body region, unspecified degree"	"T30.0"	33	906548	3.6
	"Tennessee"	"47"	"2022 "	"2022"	"55-64 years"	"55-64"	"Other opioids"	"T40.2"	83	906548	9.2
	"Tennessee"	"47"	"2022 "	"2022"	"55-64 years"	"55-64"	"Methadone"	"T40.3"	16	906548	Unreliable
	"Tennessee"	"47"	"2022 "	"2022"	"55-64 years"	"55-64"	"Other synthetic narcotics"	"T40.4"	399	906548	44.0
	"Tennessee"	"47"	"2022 "	"2022"	"55-64 years"	"55-64"	"Cocaine"	"T40.5"	170	906548	18.8
	"Tennessee"	"47"	"2022 "	"2022"	"55-64 years"	"55-64"	"Benzodiazepines"	"T42.4"	65	906548	7.2
	"Tennessee"	"47"	"2022 "	"2022"	"55-64 years"	"55-64"	"Other antiepileptic and sedative-hypnotic drugs"	"T42.6"	36	906548	4.0
	"Tennessee"	"47"	"2022 "	"2022"	"55-64 years"	"55-64"	"Antiepileptic and sedative-hypnotic drugs, unspecified"	"T42.7"	24	906548	2.6
	"Tennessee"	"47"	"2022 "	"2022"	"55-64 years"	"55-64"	"Other and unspecified antidepressants"	"T43.2"	16	906548	Unreliable
	"Tennessee"	"47"	"2022 "	"2022"	"55-64 years"	"55-64"	"Psychostimulants with abuse potential"	"T43.6"	250	906548	27.6
	"Tennessee"	"47"	"2022 "	"2022"	"55-64 years"	"55-64"	"Antiallergic and antiemetic drugs"	"T45.0"	25	906548	2.8
	"Tennessee"	"47"	"2022 "	"2022"	"55-64 years"	"55-64"	"Skeletal muscle relaxants [neuromuscular blocking agents]"	"T48.1"	10	906548	Unreliable
	"Tennessee"	"47"	"2022 "	"2022"	"55-64 years"	"55-64"	"Other and unspecified drugs, medicaments and biological substances"	"T50.9"	275	906548	30.3
	"Tennessee"	"47"	"2022 "	"2022"	"55-64 years"	"55-64"	"Ethanol"	"T51.0"	75	906548	8.3
	"Tennessee"	"47"	"2022 "	"2022"	"55-64 years"	"55-64"	"Alcohol, unspecified"	"T51.9"	29	906548	3.2
	"Tennessee"	"47"	"2022 "	"2022"	"55-64 years"	"55-64"	"Other specified gases, fumes and vapours"	"T59.8"	20	906548	2.2
	"Tennessee"	"47"	"2022 "	"2022"	"55-64 years"	"55-64"	"Hypothermia"	"T68"	13	906548	Unreliable
	"Tennessee"	"47"	"2022 "	"2022"	"55-64 years"	"55-64"	"Effect of reduced temperature, unspecified"	"T69.9"	14	906548	Unreliable
	"Tennessee"	"47"	"2022 "	"2022"	"55-64 years"	"55-64"	"Asphyxiation"	"T71"	44	906548	4.9
	"Tennessee"	"47"	"2022 "	"2022"	"55-64 years"	"55-64"	"Drowning and nonfatal submersion"	"T75.1"	22	906548	2.4
	"Tennessee"	"47"	"2022 "	"2022"	"55-64 years"	"55-64"	"Other complications of cardiac and vascular prosthetic devices, implants and grafts"	"T82.8"	13	906548	Unreliable
	"Tennessee"	"47"	"2022 "	"2022"	"65-74 years"	"65-74"	"Open wound of lip and oral cavity"	"S01.5"	10	729524	Unreliable
	"Tennessee"	"47"	"2022 "	"2022"	"65-74 years"	"65-74"	"Open wound of head, part unspecified"	"S01.9"	98	729524	13.4
	"Tennessee"	"47"	"2022 "	"2022"	"65-74 years"	"65-74"	"Traumatic subdural haemorrhage"	"S06.5"	27	729524	3.7
	"Tennessee"	"47"	"2022 "	"2022"	"65-74 years"	"65-74"	"Intracranial injury, unspecified"	"S06.9"	16	729524	Unreliable
	"Tennessee"	"47"	"2022 "	"2022"	"65-74 years"	"65-74"	"Unspecified injury of head"	"S09.9"	91	729524	12.5
	"Tennessee"	"47"	"2022 "	"2022"	"65-74 years"	"65-74"	"Unspecified injury of neck"	"S19.9"	14	729524	Unreliable
	"Tennessee"	"47"	"2022 "	"2022"	"65-74 years"	"65-74"	"Open wound of thorax, part unspecified"	"S21.9"	21	729524	2.9
	"Tennessee"	"47"	"2022 "	"2022"	"65-74 years"	"65-74"	"Unspecified injury of thorax"	"S29.9"	19	729524	Unreliable
	"Tennessee"	"47"	"2022 "	"2022"	"65-74 years"	"65-74"	"Unspecified injury of abdomen, lower back and pelvis"	"S39.9"	11	729524	Unreliable
	"Tennessee"	"47"	"2022 "	"2022"	"65-74 years"	"65-74"	"Fracture of neck of femur"	"S72.0"	27	729524	3.7
	"Tennessee"	"47"	"2022 "	"2022"	"65-74 years"	"65-74"	"Fracture of femur, part unspecified"	"S72.9"	20	729524	2.7
	"Tennessee"	"47"	"2022 "	"2022"	"65-74 years"	"65-74"	"Unspecified multiple injuries"	"T07"	92	729524	12.6
	"Tennessee"	"47"	"2022 "	"2022"	"65-74 years"	"65-74"	"Unspecified injury of trunk, level unspecified"	"T09.9"	15	729524	Unreliable
	"Tennessee"	"47"	"2022 "	"2022"	"65-74 years"	"65-74"	"Open wound of unspecified body region"	"T14.1"	112	729524	15.4
	"Tennessee"	"47"	"2022 "	"2022"	"65-74 years"	"65-74"	"Injury, unspecified"	"T14.9"	109	729524	14.9
	"Tennessee"	"47"	"2022 "	"2022"	"65-74 years"	"65-74"	"Foreign body in respiratory tract, part unspecified"	"T17.9"	113	729524	15.5
	"Tennessee"	"47"	"2022 "	"2022"	"65-74 years"	"65-74"	"Burn of unspecified body region, unspecified degree"	"T30.0"	21	729524	2.9
	"Tennessee"	"47"	"2022 "	"2022"	"65-74 years"	"65-74"	"Other opioids"	"T40.2"	24	729524	3.3
	"Tennessee"	"47"	"2022 "	"2022"	"65-74 years"	"65-74"	"Other synthetic narcotics"	"T40.4"	87	729524	11.9
	"Tennessee"	"47"	"2022 "	"2022"	"65-74 years"	"65-74"	"Cocaine"	"T40.5"	45	729524	6.2
	"Tennessee"	"47"	"2022 "	"2022"	"65-74 years"	"65-74"	"Benzodiazepines"	"T42.4"	21	729524	2.9
	"Tennessee"	"47"	"2022 "	"2022"	"65-74 years"	"65-74"	"Other and unspecified antidepressants"	"T43.2"	11	729524	Unreliable
	"Tennessee"	"47"	"2022 "	"2022"	"65-74 years"	"65-74"	"Psychostimulants with abuse potential"	"T43.6"	42	729524	5.8
	"Tennessee"	"47"	"2022 "	"2022"	"65-74 years"	"65-74"	"Other and unspecified drugs, medicaments and biological substances"	"T50.9"	79	729524	10.8
	"Tennessee"	"47"	"2022 "	"2022"	"65-74 years"	"65-74"	"Ethanol"	"T51.0"	11	729524	Unreliable
	"Tennessee"	"47"	"2022 "	"2022"	"65-74 years"	"65-74"	"Alcohol, unspecified"	"T51.9"	10	729524	Unreliable
	"Tennessee"	"47"	"2022 "	"2022"	"65-74 years"	"65-74"	"Other specified gases, fumes and vapours"	"T59.8"	22	729524	3.0
	"Tennessee"	"47"	"2022 "	"2022"	"65-74 years"	"65-74"	"Heatstroke and sunstroke"	"T67.0"	10	729524	Unreliable
	"Tennessee"	"47"	"2022 "	"2022"	"65-74 years"	"65-74"	"Hypothermia"	"T68"	16	729524	Unreliable
	"Tennessee"	"47"	"2022 "	"2022"	"65-74 years"	"65-74"	"Effect of reduced temperature, unspecified"	"T69.9"	10	729524	Unreliable
	"Tennessee"	"47"	"2022 "	"2022"	"65-74 years"	"65-74"	"Asphyxiation"	"T71"	16	729524	Unreliable
	"Tennessee"	"47"	"2022 "	"2022"	"65-74 years"	"65-74"	"Drowning and nonfatal submersion"	"T75.1"	17	729524	Unreliable
	"Tennessee"	"47"	"2022 "	"2022"	"65-74 years"	"65-74"	"Other complications of procedures, not elsewhere classified"	"T81.8"	11	729524	Unreliable
	"Tennessee"	"47"	"2022 "	"2022"	"65-74 years"	"65-74"	"Other complications of cardiac and vascular prosthetic devices, implants and grafts"	"T82.8"	14	729524	Unreliable
	"Tennessee"	"47"	"2022 "	"2022"	"65-74 years"	"65-74"	"Sequelae of intracranial injury"	"T90.5"	10	729524	Unreliable
	"Tennessee"	"47"	"2022 "	"2022"	"75-84 years"	"75-84"	"Open wound of head, part unspecified"	"S01.9"	63	372230	16.9
	"Tennessee"	"47"	"2022 "	"2022"	"75-84 years"	"75-84"	"Traumatic subdural haemorrhage"	"S06.5"	68	372230	18.3
	"Tennessee"	"47"	"2022 "	"2022"	"75-84 years"	"75-84"	"Traumatic subarachnoid haemorrhage"	"S06.6"	15	372230	Unreliable
	"Tennessee"	"47"	"2022 "	"2022"	"75-84 years"	"75-84"	"Other intracranial injuries"	"S06.8"	16	372230	Unreliable
	"Tennessee"	"47"	"2022 "	"2022"	"75-84 years"	"75-84"	"Intracranial injury, unspecified"	"S06.9"	12	372230	Unreliable
	"Tennessee"	"47"	"2022 "	"2022"	"75-84 years"	"75-84"	"Unspecified injury of head"	"S09.9"	144	372230	38.7
	"Tennessee"	"47"	"2022 "	"2022"	"75-84 years"	"75-84"	"Fracture of neck, part unspecified"	"S12.9"	13	372230	Unreliable
	"Tennessee"	"47"	"2022 "	"2022"	"75-84 years"	"75-84"	"Unspecified injury of neck"	"S19.9"	12	372230	Unreliable
	"Tennessee"	"47"	"2022 "	"2022"	"75-84 years"	"75-84"	"Open wound of thorax, part unspecified"	"S21.9"	12	372230	Unreliable
	"Tennessee"	"47"	"2022 "	"2022"	"75-84 years"	"75-84"	"Unspecified injury of thorax"	"S29.9"	13	372230	Unreliable
	"Tennessee"	"47"	"2022 "	"2022"	"75-84 years"	"75-84"	"Fracture of other and unspecified parts of lumbar spine and pelvis"	"S32.8"	14	372230	Unreliable
	"Tennessee"	"47"	"2022 "	"2022"	"75-84 years"	"75-84"	"Fracture of neck of femur"	"S72.0"	92	372230	24.7
	"Tennessee"	"47"	"2022 "	"2022"	"75-84 years"	"75-84"	"Pertrochanteric fracture"	"S72.1"	10	372230	Unreliable
	"Tennessee"	"47"	"2022 "	"2022"	"75-84 years"	"75-84"	"Fracture of femur, part unspecified"	"S72.9"	42	372230	11.3
	"Tennessee"	"47"	"2022 "	"2022"	"75-84 years"	"75-84"	"Unspecified multiple injuries"	"T07"	79	372230	21.2
	"Tennessee"	"47"	"2022 "	"2022"	"75-84 years"	"75-84"	"Unspecified injury of trunk, level unspecified"	"T09.9"	23	372230	6.2
	"Tennessee"	"47"	"2022 "	"2022"	"75-84 years"	"75-84"	"Open wound of unspecified body region"	"T14.1"	66	372230	17.7
	"Tennessee"	"47"	"2022 "	"2022"	"75-84 years"	"75-84"	"Injury, unspecified"	"T14.9"	131	372230	35.2
	"Tennessee"	"47"	"2022 "	"2022"	"75-84 years"	"75-84"	"Foreign body in respiratory tract, part unspecified"	"T17.9"	164	372230	44.1
	"Tennessee"	"47"	"2022 "	"2022"	"75-84 years"	"75-84"	"Burn of unspecified body region, unspecified degree"	"T30.0"	14	372230	Unreliable
	"Tennessee"	"47"	"2022 "	"2022"	"75-84 years"	"75-84"	"Other specified gases, fumes and vapours"	"T59.8"	12	372230	Unreliable
	"Tennessee"	"47"	"2022 "	"2022"	"75-84 years"	"75-84"	"Hypothermia"	"T68"	13	372230	Unreliable
	"Tennessee"	"47"	"2022 "	"2022"	"75-84 years"	"75-84"	"Asphyxiation"	"T71"	10	372230	Unreliable
	"Tennessee"	"47"	"2022 "	"2022"	"75-84 years"	"75-84"	"Other complications of cardiac and vascular prosthetic devices, implants and grafts"	"T82.8"	17	372230	Unreliable
	"Tennessee"	"47"	"2022 "	"2022"	"75-84 years"	"75-84"	"Infection and inflammatory reaction due to prosthetic device, implant and graft in urinary system"	"T83.5"	10	372230	Unreliable
	"Tennessee"	"47"	"2022 "	"2022"	"85+ years"	"85+"	"Open wound of head, part unspecified"	"S01.9"	17	119235	Unreliable
	"Tennessee"	"47"	"2022 "	"2022"	"85+ years"	"85+"	"Traumatic subdural haemorrhage"	"S06.5"	68	119235	57.0
	"Tennessee"	"47"	"2022 "	"2022"	"85+ years"	"85+"	"Traumatic subarachnoid haemorrhage"	"S06.6"	15	119235	Unreliable
	"Tennessee"	"47"	"2022 "	"2022"	"85+ years"	"85+"	"Other intracranial injuries"	"S06.8"	16	119235	Unreliable
	"Tennessee"	"47"	"2022 "	"2022"	"85+ years"	"85+"	"Unspecified injury of head"	"S09.9"	93	119235	78.0
	"Tennessee"	"47"	"2022 "	"2022"	"85+ years"	"85+"	"Fracture of neck, part unspecified"	"S12.9"	12	119235	Unreliable
	"Tennessee"	"47"	"2022 "	"2022"	"85+ years"	"85+"	"Unspecified injury of neck"	"S19.9"	13	119235	Unreliable
	"Tennessee"	"47"	"2022 "	"2022"	"85+ years"	"85+"	"Fracture of rib"	"S22.3"	12	119235	Unreliable
	"Tennessee"	"47"	"2022 "	"2022"	"85+ years"	"85+"	"Fracture of lumbar vertebra"	"S32.0"	15	119235	Unreliable
	"Tennessee"	"47"	"2022 "	"2022"	"85+ years"	"85+"	"Fracture of other and unspecified parts of lumbar spine and pelvis"	"S32.8"	24	119235	20.1
	"Tennessee"	"47"	"2022 "	"2022"	"85+ years"	"85+"	"Fracture of shaft of humerus"	"S42.3"	13	119235	Unreliable
	"Tennessee"	"47"	"2022 "	"2022"	"85+ years"	"85+"	"Fracture of neck of femur"	"S72.0"	162	119235	135.9
	"Tennessee"	"47"	"2022 "	"2022"	"85+ years"	"85+"	"Fracture of femur, part unspecified"	"S72.9"	88	119235	73.8
	"Tennessee"	"47"	"2022 "	"2022"	"85+ years"	"85+"	"Unspecified injury of hip and thigh"	"S79.9"	12	119235	Unreliable
	"Tennessee"	"47"	"2022 "	"2022"	"85+ years"	"85+"	"Unspecified multiple injuries"	"T07"	36	119235	30.2
	"Tennessee"	"47"	"2022 "	"2022"	"85+ years"	"85+"	"Fracture of spine, level unspecified"	"T08"	12	119235	Unreliable
	"Tennessee"	"47"	"2022 "	"2022"	"85+ years"	"85+"	"Unspecified injury of trunk, level unspecified"	"T09.9"	10	119235	Unreliable
	"Tennessee"	"47"	"2022 "	"2022"	"85+ years"	"85+"	"Open wound of unspecified body region"	"T14.1"	22	119235	18.5
	"Tennessee"	"47"	"2022 "	"2022"	"85+ years"	"85+"	"Injury, unspecified"	"T14.9"	120	119235	100.6
	"Tennessee"	"47"	"2022 "	"2022"	"85+ years"	"85+"	"Foreign body in respiratory tract, part unspecified"	"T17.9"	127	119235	106.5
	"Tennessee"	"47"	"2022 "	"2022"	"85+ years"	"85+"	"Other complications of cardiac and vascular prosthetic devices, implants and grafts"	"T82.8"	12	119235	Unreliable
	"Tennessee"	"47"	"2022 "	"2022"	"85+ years"	"85+"	"Sequelae of injuries, not specified by body region"	"T94.1"	10	119235	Unreliable
	"Texas"	"48"	"2022 "	"2022"	"< 1 year"	"1"	"Unspecified injury of head"	"S09.9"	23	378682	6.1
	"Texas"	"48"	"2022 "	"2022"	"< 1 year"	"1"	"Injury, unspecified"	"T14.9"	18	378682	Unreliable
	"Texas"	"48"	"2022 "	"2022"	"< 1 year"	"1"	"Asphyxiation"	"T71"	82	378682	21.7
	"Texas"	"48"	"2022 "	"2022"	"1-4 years"	"1-4"	"Unspecified injury of head"	"S09.9"	23	1523957	1.5
	"Texas"	"48"	"2022 "	"2022"	"1-4 years"	"1-4"	"Unspecified multiple injuries"	"T07"	13	1523957	Unreliable
	"Texas"	"48"	"2022 "	"2022"	"1-4 years"	"1-4"	"Injury, unspecified"	"T14.9"	34	1523957	2.2
	"Texas"	"48"	"2022 "	"2022"	"1-4 years"	"1-4"	"Drowning and nonfatal submersion"	"T75.1"	61	1523957	4.0
	"Texas"	"48"	"2022 "	"2022"	"5-14 years"	"5-14"	"Open wound of head, part unspecified"	"S01.9"	36	4236164	0.8
	"Texas"	"48"	"2022 "	"2022"	"5-14 years"	"5-14"	"Unspecified injury of head"	"S09.9"	26	4236164	0.6
	"Texas"	"48"	"2022 "	"2022"	"5-14 years"	"5-14"	"Unspecified multiple injuries"	"T07"	30	4236164	0.7
	"Texas"	"48"	"2022 "	"2022"	"5-14 years"	"5-14"	"Open wound of trunk, level unspecified"	"T09.1"	14	4236164	Unreliable
	"Texas"	"48"	"2022 "	"2022"	"5-14 years"	"5-14"	"Unspecified injury of trunk, level unspecified"	"T09.9"	11	4236164	Unreliable
	"Texas"	"48"	"2022 "	"2022"	"5-14 years"	"5-14"	"Open wound of unspecified body region"	"T14.1"	64	4236164	1.5
	"Texas"	"48"	"2022 "	"2022"	"5-14 years"	"5-14"	"Injury, unspecified"	"T14.9"	84	4236164	2.0
	"Texas"	"48"	"2022 "	"2022"	"5-14 years"	"5-14"	"Asphyxiation"	"T71"	36	4236164	0.8
	"Texas"	"48"	"2022 "	"2022"	"5-14 years"	"5-14"	"Drowning and nonfatal submersion"	"T75.1"	19	4236164	Unreliable
	"Texas"	"48"	"2022 "	"2022"	"15-24 years"	"15-24"	"Open wound of lip and oral cavity"	"S01.5"	17	4343868	Unreliable
	"Texas"	"48"	"2022 "	"2022"	"15-24 years"	"15-24"	"Open wound of other parts of head"	"S01.8"	28	4343868	0.6
	"Texas"	"48"	"2022 "	"2022"	"15-24 years"	"15-24"	"Open wound of head, part unspecified"	"S01.9"	529	4343868	12.2
	"Texas"	"48"	"2022 "	"2022"	"15-24 years"	"15-24"	"Fracture of skull and facial bones, part unspecified"	"S02.9"	14	4343868	Unreliable
	"Texas"	"48"	"2022 "	"2022"	"15-24 years"	"15-24"	"Diffuse brain injury"	"S06.2"	14	4343868	Unreliable
	"Texas"	"48"	"2022 "	"2022"	"15-24 years"	"15-24"	"Intracranial injury, unspecified"	"S06.9"	34	4343868	0.8
	"Texas"	"48"	"2022 "	"2022"	"15-24 years"	"15-24"	"Unspecified injury of head"	"S09.9"	179	4343868	4.1
	"Texas"	"48"	"2022 "	"2022"	"15-24 years"	"15-24"	"Open wound of neck, part unspecified"	"S11.9"	54	4343868	1.2
	"Texas"	"48"	"2022 "	"2022"	"15-24 years"	"15-24"	"Dislocation of cervical vertebra"	"S13.1"	13	4343868	Unreliable
	"Texas"	"48"	"2022 "	"2022"	"15-24 years"	"15-24"	"Unspecified injury of neck"	"S19.9"	37	4343868	0.9
	"Texas"	"48"	"2022 "	"2022"	"15-24 years"	"15-24"	"Open wound of back wall of thorax"	"S21.2"	19	4343868	Unreliable
	"Texas"	"48"	"2022 "	"2022"	"15-24 years"	"15-24"	"Open wound of thorax, part unspecified"	"S21.9"	111	4343868	2.6
	"Texas"	"48"	"2022 "	"2022"	"15-24 years"	"15-24"	"Unspecified injury of thorax"	"S29.9"	16	4343868	Unreliable
	"Texas"	"48"	"2022 "	"2022"	"15-24 years"	"15-24"	"Open wound of other and unspecified parts of abdomen"	"S31.8"	20	4343868	0.5
	"Texas"	"48"	"2022 "	"2022"	"15-24 years"	"15-24"	"Multiple open wounds, unspecified"	"T01.9"	152	4343868	3.5
	"Texas"	"48"	"2022 "	"2022"	"15-24 years"	"15-24"	"Unspecified multiple injuries"	"T07"	245	4343868	5.6
	"Texas"	"48"	"2022 "	"2022"	"15-24 years"	"15-24"	"Open wound of trunk, level unspecified"	"T09.1"	106	4343868	2.4
